caseid,task,user,end_timestamp,start_timestamp,Monthly Income,Total Debt,Loan Ammount,Owns Vehicle,Demographic,External Risk Score,Aggregated Risk Score
107,Check Liability,Clerk-000001,2022-02-23 12:54:32.32,2022-02-23 12:47:23.23,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,,0.411696315
107,Check Risk,Clerk-000003,2022-02-23 13:15:34.34,2022-02-23 12:54:32.32,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,,0.411696315
107,Check Monthly Income,Clerk-000002,2022-02-23 13:20:02.02,2022-02-23 13:15:34.34,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,0.623871524,0.411696315
107,Assess application,Clerk-000004,2022-02-23 13:25:53.53,2022-02-23 13:20:02.02,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,0.623871524,0.411696315
107,Notify rejection,Credit Officer-000003,2022-02-23 13:35:46.46,2022-02-23 13:25:53.53,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,0.623871524,0.411696315
107,Credit application processed,SYSTEM,2022-02-23 13:35:46.46,2022-02-23 13:35:46.46,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,0.623871524,0.411696315
107,End,End,2022-02-23 13:35:46.46,2022-02-23 13:35:46.46,2099.22192,4584.820876,9324.454971,TRUE,demographic_type_2,0.623871524,0.411696315
1070,Start,Start,2022-04-11 16:20:34.34,2022-04-11 16:20:34.34,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,,0.217987998
1070,Credit application received,SYSTEM,2022-04-11 16:20:34.34,2022-04-11 16:20:34.34,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,,0.217987998
1070,Check Liability,Clerk-000002,2022-04-11 16:35:57.57,2022-04-11 16:20:34.34,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,,0.217987998
1070,Check Risk,Clerk-000001,2022-04-11 16:57:17.17,2022-04-11 16:35:57.57,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,,0.217987998
1070,Notify rejection,Credit Officer-000002,2022-04-12 09:04:46.46,2022-04-11 16:57:17.17,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,0.28783247,0.217987998
1070,Credit application processed,SYSTEM,2022-04-12 09:04:46.46,2022-04-12 09:04:46.46,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,0.28783247,0.217987998
1070,End,End,2022-04-12 09:04:46.46,2022-04-12 09:04:46.46,1215.797956,4475.483348,20406.31232,TRUE,demographic_type_1,0.28783247,0.217987998
1071,Start,Start,2022-04-11 16:24:02.02,2022-04-11 16:24:02.02,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,,0.327372219
1071,Credit application received,SYSTEM,2022-04-11 16:24:02.02,2022-04-11 16:24:02.02,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,,0.327372219
1071,Check Liability,Clerk-000001,2022-04-11 16:25:17.17,2022-04-11 16:24:02.02,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,,0.327372219
1071,Check Risk,Clerk-000004,2022-04-11 16:26:23.23,2022-04-11 16:25:17.17,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,,0.327372219
1071,Check Monthly Income,Clerk-000004,2022-04-11 16:31:24.24,2022-04-11 16:26:23.23,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,0.262025475,0.327372219
1071,Notify rejection,Credit Officer-000003,2022-04-11 16:44:55.55,2022-04-11 16:31:24.24,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,0.262025475,0.327372219
1071,Credit application processed,SYSTEM,2022-04-11 16:44:55.55,2022-04-11 16:44:55.55,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,0.262025475,0.327372219
1071,End,End,2022-04-11 16:44:55.55,2022-04-11 16:44:55.55,318.1725889,4567.12076,6218.639339,TRUE,demographic_type_1,0.262025475,0.327372219
1072,Start,Start,2022-04-11 16:25:35.35,2022-04-11 16:25:35.35,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1072,Credit application received,SYSTEM,2022-04-11 16:25:35.35,2022-04-11 16:25:35.35,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1072,Check Liability,Clerk-000001,2022-04-11 16:28:00.00,2022-04-11 16:25:35.35,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1072,Notify rejection,Credit Officer-000001,2022-04-11 16:42:17.17,2022-04-11 16:28:00.00,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1072,Credit application processed,SYSTEM,2022-04-11 16:42:17.17,2022-04-11 16:42:17.17,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1072,End,End,2022-04-11 16:42:17.17,2022-04-11 16:42:17.17,2168.685832,4680.37881,5893.645937,FALSE,demographic_type_3,0.171316967,0.077339304
1073,Start,Start,2022-04-11 16:27:22.22,2022-04-11 16:27:22.22,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,,0.22093776
1073,Credit application received,SYSTEM,2022-04-11 16:27:22.22,2022-04-11 16:27:22.22,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,,0.22093776
1073,Check Liability,Clerk-000001,2022-04-11 16:33:41.41,2022-04-11 16:28:00.00,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,,0.22093776
1073,Check Risk,Clerk-000003,2022-04-11 16:36:12.12,2022-04-11 16:33:41.41,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,,0.22093776
1073,Notify rejection,Credit Officer-000004,2022-04-11 16:52:16.16,2022-04-11 16:36:12.12,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,0.060807378,0.22093776
1073,Credit application processed,SYSTEM,2022-04-11 16:52:16.16,2022-04-11 16:52:16.16,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,0.060807378,0.22093776
1073,End,End,2022-04-11 16:52:16.16,2022-04-11 16:52:16.16,1183.994968,1159.793453,25829.06675,TRUE,demographic_type_3,0.060807378,0.22093776
1074,Start,Start,2022-04-11 16:34:34.34,2022-04-11 16:34:34.34,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,,0.310445649
1074,Credit application received,SYSTEM,2022-04-11 16:34:34.34,2022-04-11 16:34:34.34,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,,0.310445649
1074,Check Liability,Clerk-000004,2022-04-11 16:39:56.56,2022-04-11 16:34:34.34,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,,0.310445649
1074,Check Risk,Clerk-000004,2022-04-12 09:01:40.40,2022-04-11 16:39:56.56,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,,0.310445649
1074,Check Monthly Income,Clerk-000002,2022-04-12 09:12:05.05,2022-04-12 09:07:25.25,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,0.081269678,0.310445649
1074,Notify rejection,Credit Officer-000003,2022-04-12 09:15:16.16,2022-04-12 09:12:05.05,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,0.081269678,0.310445649
1074,Credit application processed,SYSTEM,2022-04-12 09:15:16.16,2022-04-12 09:15:16.16,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,0.081269678,0.310445649
1074,End,End,2022-04-12 09:15:16.16,2022-04-12 09:15:16.16,336.4876505,2260.916903,9098.113849,TRUE,demographic_type_1,0.081269678,0.310445649
1075,Start,Start,2022-04-11 16:36:37.37,2022-04-11 16:36:37.37,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,,0.026583103
1075,Credit application received,SYSTEM,2022-04-11 16:36:37.37,2022-04-11 16:36:37.37,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,,0.026583103
1075,Check Liability,Clerk-000002,2022-04-11 16:47:18.18,2022-04-11 16:36:37.37,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,,0.026583103
1075,Check Risk,Clerk-000002,2022-04-11 16:58:28.28,2022-04-11 16:47:18.18,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,,0.026583103
1075,Notify rejection,Credit Officer-000001,2022-04-12 09:11:50.50,2022-04-11 16:58:28.28,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,0.084235759,0.026583103
1075,Credit application processed,SYSTEM,2022-04-12 09:11:50.50,2022-04-12 09:11:50.50,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,0.084235759,0.026583103
1075,End,End,2022-04-12 09:11:50.50,2022-04-12 09:11:50.50,1216.944519,4036.346749,10601.59882,TRUE,demographic_type_3,0.084235759,0.026583103
1076,Start,Start,2022-04-11 16:39:40.40,2022-04-11 16:39:40.40,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,,0.369545754
1076,Credit application received,SYSTEM,2022-04-11 16:39:40.40,2022-04-11 16:39:40.40,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,,0.369545754
1076,Check Liability,Clerk-000003,2022-04-11 16:56:20.20,2022-04-11 16:39:40.40,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,,0.369545754
1076,Check Risk,Clerk-000002,2022-04-12 09:07:25.25,2022-04-11 16:58:28.28,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,,0.369545754
1076,Check Monthly Income,Clerk-000002,2022-04-12 09:16:47.47,2022-04-12 09:12:05.05,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,0.064999045,0.369545754
1076,Notify rejection,Credit Officer-000004,2022-04-12 09:27:59.59,2022-04-12 09:16:47.47,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,0.064999045,0.369545754
1076,Credit application processed,SYSTEM,2022-04-12 09:27:59.59,2022-04-12 09:27:59.59,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,0.064999045,0.369545754
1076,End,End,2022-04-12 09:27:59.59,2022-04-12 09:27:59.59,696.5182442,4770.180658,7919.053737,TRUE,demographic_type_3,0.064999045,0.369545754
1077,Start,Start,2022-04-11 16:49:19.19,2022-04-11 16:49:19.19,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,,0.477551414
1077,Credit application received,SYSTEM,2022-04-11 16:49:19.19,2022-04-11 16:49:19.19,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,,0.477551414
1077,Check Liability,Clerk-000003,2022-04-12 09:01:23.23,2022-04-11 16:56:20.20,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,,0.477551414
1077,Check Risk,Clerk-000004,2022-04-12 09:22:46.46,2022-04-12 09:01:40.40,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,,0.477551414
1077,Check Monthly Income,Clerk-000001,2022-04-12 09:29:11.11,2022-04-12 09:22:46.46,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,0.001911459,0.477551414
1077,Notify rejection,Credit Officer-000003,2022-04-12 09:37:09.09,2022-04-12 09:29:11.11,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,0.001911459,0.477551414
1077,Credit application processed,SYSTEM,2022-04-12 09:37:09.09,2022-04-12 09:37:09.09,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,0.001911459,0.477551414
1077,End,End,2022-04-12 09:37:09.09,2022-04-12 09:37:09.09,792.4719765,158.0593564,6725.747819,TRUE,demographic_type_1,0.001911459,0.477551414
1078,Start,Start,2022-04-11 16:52:00.00,2022-04-11 16:52:00.00,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,,0.167978372
1078,Credit application received,SYSTEM,2022-04-11 16:52:00.00,2022-04-11 16:52:00.00,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,,0.167978372
1078,Check Liability,Clerk-000001,2022-04-12 09:12:15.15,2022-04-11 16:57:17.17,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,,0.167978372
1078,Check Risk,Clerk-000001,2022-04-12 09:17:40.40,2022-04-12 09:14:11.11,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,,0.167978372
1078,Notify rejection,Credit Officer-000002,2022-04-12 09:27:25.25,2022-04-12 09:17:40.40,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,0.153184679,0.167978372
1078,Credit application processed,SYSTEM,2022-04-12 09:27:25.25,2022-04-12 09:27:25.25,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,0.153184679,0.167978372
1078,End,End,2022-04-12 09:27:25.25,2022-04-12 09:27:25.25,1188.041227,2494.052874,12427.18243,TRUE,demographic_type_1,0.153184679,0.167978372
1079,Start,Start,2022-04-11 16:57:20.20,2022-04-11 16:57:20.20,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,,0.315774245
1079,Credit application received,SYSTEM,2022-04-11 16:57:20.20,2022-04-11 16:57:20.20,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,,0.315774245
1079,Check Liability,Clerk-000003,2022-04-12 09:15:56.56,2022-04-12 09:01:23.23,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,,0.315774245
1079,Check Risk,Clerk-000002,2022-04-12 09:31:43.43,2022-04-12 09:16:47.47,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,,0.315774245
1079,Check Monthly Income,Clerk-000003,2022-04-12 09:35:47.47,2022-04-12 09:31:43.43,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,0.525936412,0.315774245
1079,Assess application,Clerk-000003,2022-04-12 09:41:39.39,2022-04-12 09:35:47.47,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,0.525936412,0.315774245
1079,Notify rejection,Credit Officer-000002,2022-04-12 09:50:55.55,2022-04-12 09:41:39.39,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,0.525936412,0.315774245
1079,Credit application processed,SYSTEM,2022-04-12 09:50:55.55,2022-04-12 09:50:55.55,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,0.525936412,0.315774245
1079,End,End,2022-04-12 09:50:55.55,2022-04-12 09:50:55.55,1348.752144,3228.048946,5471.031204,TRUE,demographic_type_2,0.525936412,0.315774245
108,Start,Start,2022-02-23 13:00:59.59,2022-02-23 13:00:59.59,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
108,Credit application received,SYSTEM,2022-02-23 13:00:59.59,2022-02-23 13:00:59.59,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
108,Check Liability,Clerk-000004,2022-02-23 13:19:00.00,2022-02-23 13:00:59.59,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
108,Notify rejection,Credit Officer-000001,2022-02-23 13:37:13.13,2022-02-23 13:19:00.00,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
108,Credit application processed,SYSTEM,2022-02-23 13:37:13.13,2022-02-23 13:37:13.13,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
108,End,End,2022-02-23 13:37:13.13,2022-02-23 13:37:13.13,1474.146586,7166.468438,8581.95287,TRUE,demographic_type_2,0.129918145,0.489698274
1080,Start,Start,2022-04-12 09:10:52.52,2022-04-12 09:10:52.52,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,,0.362200264
1080,Credit application received,SYSTEM,2022-04-12 09:10:52.52,2022-04-12 09:10:52.52,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,,0.362200264
1080,Check Liability,Clerk-000001,2022-04-12 09:14:11.11,2022-04-12 09:12:15.15,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,,0.362200264
1080,Check Risk,Clerk-000003,2022-04-12 09:26:52.52,2022-04-12 09:15:56.56,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,,0.362200264
1080,Notify rejection,Credit Officer-000001,2022-04-12 09:35:41.41,2022-04-12 09:26:52.52,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,0.230866615,0.362200264
1080,Credit application processed,SYSTEM,2022-04-12 09:35:41.41,2022-04-12 09:35:41.41,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,0.230866615,0.362200264
1080,End,End,2022-04-12 09:35:41.41,2022-04-12 09:35:41.41,1455.384305,4532.17072,13469.64931,TRUE,demographic_type_2,0.230866615,0.362200264
1081,Start,Start,2022-04-12 09:30:54.54,2022-04-12 09:30:54.54,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,,0.435962668
1081,Credit application received,SYSTEM,2022-04-12 09:30:54.54,2022-04-12 09:30:54.54,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,,0.435962668
1081,Check Liability,Clerk-000004,2022-04-12 09:45:53.53,2022-04-12 09:30:54.54,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,,0.435962668
1081,Check Risk,Clerk-000004,2022-04-12 09:57:54.54,2022-04-12 09:45:53.53,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,,0.435962668
1081,Notify rejection,Credit Officer-000003,2022-04-12 10:05:28.28,2022-04-12 09:57:54.54,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,0.088405513,0.435962668
1081,Credit application processed,SYSTEM,2022-04-12 10:05:28.28,2022-04-12 10:05:28.28,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,0.088405513,0.435962668
1081,End,End,2022-04-12 10:05:28.28,2022-04-12 10:05:28.28,1093.083105,1429.890644,11814.29027,TRUE,demographic_type_1,0.088405513,0.435962668
1082,Start,Start,2022-04-12 09:35:20.20,2022-04-12 09:35:20.20,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,,0.463157171
1082,Credit application received,SYSTEM,2022-04-12 09:35:20.20,2022-04-12 09:35:20.20,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,,0.463157171
1082,Check Liability,Clerk-000001,2022-04-12 09:47:16.16,2022-04-12 09:35:20.20,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,,0.463157171
1082,Check Risk,Clerk-000001,2022-04-12 09:56:29.29,2022-04-12 09:47:16.16,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,,0.463157171
1082,Check Monthly Income,Clerk-000004,2022-04-12 10:02:09.09,2022-04-12 09:57:54.54,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,0.98326696,0.463157171
1082,Assess application,Clerk-000004,2022-04-12 10:15:12.12,2022-04-12 10:08:50.50,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,0.98326696,0.463157171
1082,Notify rejection,Credit Officer-000004,2022-04-12 10:29:52.52,2022-04-12 10:15:12.12,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,0.98326696,0.463157171
1082,Credit application processed,SYSTEM,2022-04-12 10:29:52.52,2022-04-12 10:29:52.52,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,0.98326696,0.463157171
1082,End,End,2022-04-12 10:29:52.52,2022-04-12 10:29:52.52,1286.443456,3065.302775,6605.879416,TRUE,demographic_type_3,0.98326696,0.463157171
1083,Start,Start,2022-04-12 09:35:30.30,2022-04-12 09:35:30.30,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,,0.447605389
1083,Credit application received,SYSTEM,2022-04-12 09:35:30.30,2022-04-12 09:35:30.30,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,,0.447605389
1083,Check Liability,Clerk-000002,2022-04-12 09:41:34.34,2022-04-12 09:35:30.30,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,,0.447605389
1083,Check Risk,Clerk-000002,2022-04-12 09:56:57.57,2022-04-12 09:41:34.34,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,,0.447605389
1083,Notify rejection,Credit Officer-000004,2022-04-12 10:04:30.30,2022-04-12 09:56:57.57,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,0.065492524,0.447605389
1083,Credit application processed,SYSTEM,2022-04-12 10:04:30.30,2022-04-12 10:04:30.30,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,0.065492524,0.447605389
1083,End,End,2022-04-12 10:04:30.30,2022-04-12 10:04:30.30,1262.057679,3273.060608,10089.55132,TRUE,demographic_type_3,0.065492524,0.447605389
1084,Start,Start,2022-04-12 09:43:15.15,2022-04-12 09:43:15.15,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,,0.431114435
1084,Credit application received,SYSTEM,2022-04-12 09:43:15.15,2022-04-12 09:43:15.15,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,,0.431114435
1084,Check Liability,Clerk-000003,2022-04-12 09:47:40.40,2022-04-12 09:43:15.15,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,,0.431114435
1084,Check Risk,Clerk-000003,2022-04-12 09:57:40.40,2022-04-12 09:47:40.40,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,,0.431114435
1084,Notify rejection,Credit Officer-000001,2022-04-12 10:09:30.30,2022-04-12 09:57:40.40,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,0.058912471,0.431114435
1084,Credit application processed,SYSTEM,2022-04-12 10:09:30.30,2022-04-12 10:09:30.30,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,0.058912471,0.431114435
1084,End,End,2022-04-12 10:09:30.30,2022-04-12 10:09:30.30,1056.666207,4018.67529,10587.42862,TRUE,demographic_type_1,0.058912471,0.431114435
1085,Start,Start,2022-04-12 09:48:48.48,2022-04-12 09:48:48.48,1314.477058,1946.060552,11180.53665,TRUE,demographic_type_2,,0.430078387
1085,Credit application received,SYSTEM,2022-04-12 09:48:48.48,2022-04-12 09:48:48.48,1314.477058,1946.060552,11180.53665,TRUE,demographic_type_2,,0.430078387
